#Frequency (Hz),Trace 1 (dBV),Phase (deg)
503.90625,-72.0164757949383,7.54690592809666
504.150390625,-63.53465514866249,6.0874010170045
504.39453125,-61.29809276820649,15.99407576955719
504.638671875,-61.19036447173154,34.52584326755557
504.8828125,-61.76011776300564,60.85816764551836
505.126953125,-62.27612795023275,89.33283263598588
505.37109375,-62.89868977436192,118.1266512316247
505.615234375,-63.92853708455817,143.9036905967361
505.859375,-66.79046445010874,162.8051993326695
506.103515625,-74.25689068805644,26.36753342947878
506.34765625,-70.10526599678278,133.0750084614588
506.591796875,-65.01401136201784,163.1400983729407
506.8359375,-65.02556740452479,4.72244358133423
507.080078125,-66.89319123626935,34.18005860137623
507.32421875,-66.64145522213889,78.96743387181908
507.568359375,-64.14995822327616,114.6715712746298
507.8125,-63.73307015073032,143.346301927882
508.056640625,-63.77333548894879,177.8542676262379
508.30078125,-63.35763948525654,24.91324640825922
508.544921875,-66.8641676695062,44.74370009818918
508.7890625,-74.42440996997595,136.8074163230077
509.033203125,-64.34385879618046,13.66460658607644
509.27734375,-59.83034071648292,23.20890588099785
509.521484375,-59.47517952728202,24.44881536490956
509.765625,-61.85567357789097,18.76792302356441
510.009765625,-64.75488034521325,2.142362340378841
510.25390625,-67.77421722954257,160.4842213885589
510.498046875,-70.89053480343384,120.9663932676654
510.7421875,-66.9992003603882,93.2435046272762
510.986328125,-61.88478323365694,98.83001382236586
511.23046875,-58.80584645939116,105.927314661695
511.474609375,-57.97980398048292,114.0318703122035
511.71875,-58.9343367767756,122.99687190889
511.962890625,-62.73262262678153,134.5347034303905
512.20703125,-73.8339997410995,162.1549363050867
512.451171875,-73.25708599109502,160.3195957988762
512.6953125,-68.03187916490438,15.40118779966719
512.939453125,-69.06659323429666,44.93570616375305
513.18359375,-76.42361767575194,73.38650958869597
513.427734375,-76.0684678808679,60.756055818621
513.671875,-67.44916696155329,88.22966230989094
513.916015625,-62.43690300566324,108.7138117357444
514.16015625,-60.23458958126226,117.738819323429
514.404296875,-61.31791552221728,127.7498480381863
514.6484375,-64.18957795237472,131.8461798061386
514.892578125,-69.07935199305595,105.7432827884631
515.13671875,-75.30831060308681,55.60940973371639
515.380859375,-76.20189784628924,12.8273437388648
515.625,-68.03752940841227,15.46142437937454
515.869140625,-68.24299062363851,37.7370573748499
516.11328125,-65.72322881510783,133.6546497775362
516.357421875,-61.13824924603257,169.4541313630686
516.6015625,-60.54961784620885,16.89974223482801
516.845703125,-62.54021864561012,22.54307005733001
517.08984375,-67.4450396497616,6.833099808866743
517.333984375,-67.54722691191139,1.093385480991629
517.578125,-62.36319444720603,177.489933359326
517.822265625,-60.46208262391198,175.931711131658
518.06640625,-62.03251626399187,12.93361828206142
518.310546875,-65.79299401033923,48.48064078193639
518.5546875,-67.53148860066148,137.6800362681717
518.798828125,-66.03771882251364,1.148159058102232
519.04296875,-71.75407918548702,114.0998514570511
519.287109375,-63.64922151540102,171.5189657095844
519.53125,-62.83653755355783,21.29945984060493
519.775390625,-64.75054626086032,41.49248743569866
520.01953125,-73.94130027903016,53.02563647365643
520.263671875,-72.64943563096725,40.97781459581322
520.5078125,-65.79836637105402,51.28140785228668
520.751953125,-64.65468886411419,75.66206703343961
520.99609375,-65.63576692944363,116.3490696398549
521.240234375,-63.6094354330568,3.952934435139454
521.484375,-59.5426604793961,26.02752781340079
521.728515625,-60.70326016164462,32.81264576930078
521.97265625,-62.8633966030315,53.88690116267262
522.216796875,-64.32938313660142,68.87096365803532
522.4609375,-72.86407186189921,94.40026402996251
522.705078125,-73.47959240120818,32.15627739036605
522.94921875,-67.10438328234339,79.85969108948153
523.193359375,-62.77673939355523,85.92630241208302
523.4375,-63.22729459455331,76.24053789049266
523.681640625,-66.22871477909476,87.16943493774318
523.92578125,-66.22360192890774,110.2946019419387
524.169921875,-69.15850545574875,124.2560258626576
524.4140625,-70.81982562981526,170.1312179209087
524.658203125,-72.99421794834969,10.37578497277411
524.90234375,-71.87584042750035,94.43379646630838
525.146484375,-66.75896405911151,100.1266253847113
525.390625,-68.02941417988384,125.1849467741796
525.634765625,-65.27916611411587,161.0910493188683
525.87890625,-64.6709604258688,162.7540536786929
526.123046875,-65.3974622961058,170.209799942143
526.3671875,-66.31474541218859,1.934887245505863
526.611328125,-75.63976432043819,25.80380437044348
526.85546875,-68.88961714327911,141.7929865062056
527.099609375,-65.03630024606402,158.2952611170412
527.34375,-63.55875195377283,9.179880548647175
527.587890625,-63.42599303182141,21.9170071546501
527.83203125,-70.6753903634466,55.23871237062551
528.076171875,-65.61065317739151,164.2967748328155
528.3203125,-58.52784507433717,20.41638366407554
528.564453125,-54.17381097423427,38.05234233697976
528.80859375,-52.83418514063107,51.78807038418481
529.052734375,-52.7783567555995,72.74107993046513
529.296875,-53.45413074768651,94.30832934877569
529.541015625,-56.08787306210083,125.9437790016386
529.78515625,-57.10745466689688,178.7020803902122
530.029296875,-55.31458884807681,47.63903072715617
530.2734375,-52.90269140240939,81.31834324892216
530.517578125,-51.81641537875583,106.6267361879296
530.76171875,-51.08558727460406,132.7472894977087
531.005859375,-50.74804013765736,157.0784607952264
531.25,-51.50138404486491,2.764681204911578
531.494140625,-53.0397316886982,34.52530610779844
531.73828125,-53.9318804403264,79.99073686959242
531.982421875,-52.2050797847216,124.078377501489
532.2265625,-50.52701229584284,156.8735869958994
532.470703125,-49.35915463291603,4.157877988000889
532.71484375,-49.35079451314054,28.28357019490193
532.958984375,-50.44992992825864,58.18516480836596
533.203125,-51.74127280268571,93.85882907300918
533.447265625,-52.33594837912171,137.1324910756432
533.69140625,-51.43666904939798,175.1681818192203
533.935546875,-51.40536100043957,30.61004649552729
534.1796875,-50.86224424571597,67.39956761646465
534.423828125,-50.55495558812648,98.56240067623098
534.66796875,-50.31802488541307,130.167754912837
534.912109375,-50.65705754507812,158.4153440113731
535.15625,-51.58469926840547,11.77585812345638
535.400390625,-51.78258764118839,43.92437947722264
535.64453125,-52.77982446465933,75.25003520410058
535.888671875,-53.85122180374125,109.4419059836393
536.1328125,-55.82779637765309,143.1898444450758
536.376953125,-56.55182991490432,11.181140850816
536.62109375,-55.57945626046518,49.03994393908582
536.865234375,-54.99603861370737,84.44087107216033
537.109375,-55.22120526886907,110.3724821744326
537.353515625,-57.76895354115665,143.762915976105
537.59765625,-59.3832881527853,10.53278104923046
537.841796875,-59.86169107849233,66.96291949793419
538.0859375,-56.93463630728842,116.2284698902737
538.330078125,-54.1348669605806,149.8193503209182
538.57421875,-52.01553539291032,173.1527065033995
538.818359375,-51.61995673150682,8.798657861790476
539.0625,-52.8395458220313,22.57672258912436
539.306640625,-55.76614764883166,33.961447449613
539.55078125,-62.39123787669673,47.06927626772654
539.794921875,-83.14113831174394,87.67552947139094
540.0390625,-67.24966047738518,79.80775692638134
540.283203125,-65.10833135074125,93.26711677273522
540.52734375,-71.21877572627287,148.2496152183095
540.771484375,-66.3161840581066,54.93597216833167
541.015625,-60.00644432847834,86.0542268916417
541.259765625,-56.04011995310934,95.34543736017649
541.50390625,-55.12652943936278,105.1248077602188
541.748046875,-54.88879035794731,120.4191316149639
541.9921875,-55.06767342569566,130.1317094347553
542.236328125,-56.92849947229096,144.3364181897827
542.48046875,-58.91701052151611,163.3789008872727
542.724609375,-63.51199165327576,175.5637338213011
542.96875,-76.7123931382331,65.36100183187402
543.212890625,-68.36847947800049,178.3893455431215
543.45703125,-63.84913412005873,28.30292479564637
543.701171875,-64.21133967204443,42.60014726160994
543.9453125,-69.2482920534781,68.85684880483265
544.189453125,-73.0695647927275,165.6881775917321
544.43359375,-65.62226608813864,42.45372400714998
544.677734375,-62.75213099577554,64.92538890441297
544.921875,-62.1489075440246,85.54629035521782
545.166015625,-62.34502046321266,101.6765221378901
545.41015625,-64.21996898495966,110.2076614393664
545.654296875,-67.67261489018239,99.96378607234981
545.8984375,-69.00259968604223,63.46242241828075
546.142578125,-65.26514607163152,39.69791818577649
546.38671875,-62.40588823447824,38.50640238804062
546.630859375,-63.43152997874348,50.24946692160542
546.875,-67.98782117870314,75.70103231459679
547.119140625,-72.60979116916275,166.7752210838664
547.36328125,-62.80916473378882,41.0688786248456
547.607421875,-57.78936125312153,51.92114301471182
547.8515625,-55.88835913042046,56.24488397290253
548.095703125,-55.38745118656007,63.3625250235082
548.33984375,-55.84979148732566,67.58110188041736
548.583984375,-58.69730388870251,64.94170527958636
548.828125,-64.24121088362867,54.42955476411891
549.072265625,-65.25592503465317,178.4329258488638
549.31640625,-58.67480356785717,156.2030198527825
549.560546875,-56.14935589058958,160.2299621828815
549.8046875,-56.53627015669225,174.0578409690379
550.048828125,-59.10395933849459,7.678870634153443
550.29296875,-67.66400229219671,16.3433737363846
550.537109375,-73.09994420393517,21.52774766667991
550.78125,-67.15809292392794,44.24242504837466
551.025390625,-68.57774661125903,70.94745264248333
551.26953125,-78.42393050471019,29.09785690649266
551.513671875,-62.60303225814113,75.09791740605279
551.7578125,-59.32116287570033,94.63133223399849
552.001953125,-58.7202318078996,114.5470738586349
552.24609375,-60.82952666192994,128.2934175709117
552.490234375,-66.42115491995534,156.1452955413021
552.734375,-72.28267444571675,43.62763303236945
552.978515625,-64.67626965237102,113.074788264272
553.22265625,-59.38555443584392,116.5801801915591
553.466796875,-58.10467641168237,117.0321191742847
553.7109375,-57.78276822268585,115.0061471214548
553.955078125,-58.43724999602915,106.0798811768117
554.19921875,-61.5567046187634,95.49962735975528
554.443359375,-66.89983204122903,75.51936053004241
554.6875,-71.76583801033539,37.48118699455582
554.931640625,-78.39939553359184,0.9027101684562449
555.17578125,-75.63324041039249,81.08723158803279
555.419921875,-73.20707566942221,57.2250905183219
555.6640625,-70.11249370222231,94.0553588767968
555.908203125,-61.31942883805081,85.87504879750763
556.15234375,-60.12781346385034,101.5644956671777
556.396484375,-62.01688056924425,118.6734894197513
556.640625,-75.78710223226662,155.432026725923
556.884765625,-65.20845859351928,110.9406233923237
557.12890625,-61.42985951763904,129.0991667539089
557.373046875,-61.51298804100422,149.8445133219657
557.6171875,-63.92454225817202,178.0049387991038
557.861328125,-66.42331484225107,24.6335733625784
558.10546875,-71.25567597782354,24.64881391710013
558.349609375,-68.69858050721321,173.6169741000204
558.59375,-63.58479885505218,4.754822253833293
558.837890625,-64.6540268961347,30.65452469861464
559.08203125,-70.4968362801729,95.06941064084867
559.326171875,-66.24240188419867,0.009279336769290695
559.5703125,-60.80078343657497,47.1959948107425
559.814453125,-56.51049540775723,82.07576174383451
560.05859375,-54.98415639981339,113.9914403416152
560.302734375,-53.63674777600529,154.5804423959533
560.546875,-51.58559701687915,10.94428574741463
560.791015625,-50.08534968684725,47.09884370230714
561.03515625,-48.97634039759956,84.34253852143499
561.279296875,-48.536713360612,121.6245492430096
561.5234375,-48.07197830453794,161.8024566638588
561.767578125,-46.93045015644223,20.61794228580878
562.01171875,-45.75241350874084,59.11375503179585
562.255859375,-44.59642963480029,93.10950454112475
562.5,-44.5320650610459,121.4284267411684
562.744140625,-45.3708142422116,152.3183313591514
562.98828125,-46.4919659248322,11.35040850357443
563.232421875,-46.88962143917733,55.8468198461879
563.4765625,-46.53910086611134,93.23201832631626
563.720703125,-46.58779816939072,122.0358607728911
563.96484375,-47.50627105228222,151.5582482283023
564.208984375,-48.88270281716066,5.062218119302143
564.453125,-50.39904133943099,38.88429914344574
564.697265625,-50.80203182038517,69.55585303462723
564.94140625,-50.41904457921697,92.85342384452653
565.185546875,-50.49590022035223,112.9749922755623
565.4296875,-51.11053537016906,126.7625132185496
565.673828125,-52.21057421218295,142.3332321640633
565.91796875,-53.57559933195294,170.7893474342979
566.162109375,-56.09418170786772,31.93881811705155
566.40625,-55.96759788043268,80.51852634771771
566.650390625,-54.58133181728599,112.7239048357896
566.89453125,-53.63667322362048,148.7369613416136
567.138671875,-54.12065707969222,179.52884048262
567.3828125,-57.50384519830276,32.39965088961673
567.626953125,-61.09860155740477,87.70254311508953
567.87109375,-59.84431593376452,154.3705962297192
568.115234375,-57.52807501358817,22.79348040656318
568.359375,-56.79273527639254,58.65289326369054
568.603515625,-57.95563009381937,94.89994902521391
568.84765625,-58.38963997160613,133.480078907668
569.091796875,-61.38243745945458,171.957646257203
569.3359375,-62.66708045897668,64.75517919594765
569.580078125,-62.59016120054058,108.3877263256919
569.82421875,-64.20643979490724,155.0336990473419
570.068359375,-66.79004795995327,37.67706553946672
570.3125,-60.99611410763927,107.3215257639298
570.556640625,-57.54537527928213,137.1732488381926
570.80078125,-55.38041581582242,163.5377997471936
571.044921875,-54.40284792900939,2.215800504898734
571.2890625,-54.86654637633423,21.62365604821483
571.533203125,-56.53821995026175,36.94150118428623
571.77734375,-60.31984125504762,64.20786879691479
572.021484375,-61.39236629871722,126.6071545168594
572.265625,-58.33537913436564,168.9618894421647
572.509765625,-56.65441013485526,7.848518029331444
572.75390625,-56.79724530028711,24.42142021335563
572.998046875,-58.91803769023426,47.94315743577415
573.2421875,-63.77004850233245,94.49682290965566
573.486328125,-62.53110360761583,165.3356447752884
573.73046875,-58.6541151074647,23.67032990730109
573.974609375,-56.70918353204884,48.07008183740897
574.21875,-58.11721043061756,69.81789883394357
574.462890625,-61.21640410613792,110.2158763070144
574.70703125,-59.78160097280711,165.7450713530488
574.951171875,-56.66290904272494,18.17662075192802
575.1953125,-55.66814531343467,35.78949453109975
575.439453125,-56.6803758529074,44.16213582003722
575.68359375,-59.02874129979242,49.92291607271611
575.927734375,-61.88333500445869,56.28070970324585
576.171875,-64.31660105038195,52.91955815475391
576.416015625,-65.94428445888661,55.80948283767187
576.66015625,-66.18311725232813,84.03051125468815
576.904296875,-64.36646254200907,115.2662247637974
577.1484375,-61.58685651941837,138.7175479858158
577.392578125,-60.80948936834594,149.3577748088827
577.63671875,-63.26959670799582,148.6601597485327
577.880859375,-67.63909886021123,136.5880791959938
578.125,-75.82590080909172,87.49388376881359
578.369140625,-69.81464265493292,1.825792712608356
578.61328125,-65.85863770284105,157.0285272337664
578.857421875,-65.34929269556655,144.94757262771
579.1015625,-67.70625478974605,153.6742508844665
579.345703125,-74.60651937591695,179.0307222533869
579.58984375,-67.95802562125078,115.0197670957359
579.833984375,-61.5383811204726,125.1936957934762
580.078125,-62.14632750033267,137.1252337303004
580.322265625,-66.92071473615711,154.7749871355034
580.56640625,-73.22936970521377,82.68157265873177
580.810546875,-62.49256605797054,124.6391505147636
581.0546875,-59.35501349351572,135.8319914256107
581.298828125,-59.8719509437482,142.0018999457375
581.54296875,-64.11392918100213,147.973915472429
581.787109375,-73.57059895251214,125.7059141265625
582.03125,-66.99085193049548,39.47153661922652
582.275390625,-62.59250785817357,37.64784523858698
582.51953125,-62.07921044002865,52.85630145771571
582.763671875,-63.10428762864228,73.53462724022668
583.0078125,-67.15960408096794,117.4076988219277
583.251953125,-66.57001371835011,0.762795088147304
583.49609375,-66.32396661662909,33.23735724858401
583.740234375,-69.12509912183796,60.90204285174639
583.984375,-74.31882389511503,163.7457802696204
584.228515625,-65.56086275164797,29.67221353324858
584.47265625,-63.1487190995101,40.63780396639933
584.716796875,-61.49006378151287,46.23154621565914
584.9609375,-61.54971679770951,55.33080051323876
585.205078125,-62.87116694657491,74.22078010924986
585.44921875,-62.7674501814584,101.3831879063769
585.693359375,-60.49487103572255,131.9598368090507
585.9375,-59.14356587657454,154.6997134956335
586.181640625,-59.02802360224806,172.7243521448647
586.42578125,-60.21046950716762,5.070474499260406
586.669921875,-64.25080389893321,30.26373882669315
586.9140625,-67.53292741551596,76.06236139090223
587.158203125,-68.55884965788977,118.8476806241579
587.40234375,-67.48459009451506,154.5165655379149
587.646484375,-67.9640507579096,173.4624290252052
587.890625,-70.44847086564839,174.9115250702283
588.134765625,-72.79484009568579,164.0110636000428
588.37890625,-72.67654340449826,139.7282164677736
588.623046875,-69.69162147349495,107.586794629716
588.8671875,-67.01876279013318,84.02747611936255
589.111328125,-64.96370807465389,72.96383369141874
589.35546875,-62.9256359777542,71.3340503382327
589.599609375,-61.4180692177144,76.67200175373168
589.84375,-60.28113812702326,88.28248012669046
590.087890625,-59.79396953873738,105.219615581863
590.33203125,-60.22246941521831,125.3011039767968
590.576171875,-61.53525588234622,136.6878347463714
590.8203125,-63.87687068054743,145.6330152599647
591.064453125,-66.96511991189033,160.8334500525405
591.30859375,-70.07079959138994,155.6390525918752
591.552734375,-69.59365918290756,139.8465024539842
591.796875,-69.30261996300717,141.8381578927712
592.041015625,-67.87437618813277,159.9569710546064
592.28515625,-65.40526298279227,1.121984956246349
592.529296875,-65.7959298177658,27.60915340871725
592.7734375,-64.63673845346976,51.26168840470405
593.017578125,-63.78162269092434,52.21977263414255
593.26171875,-66.54394257101009,58.70077432370344
593.505859375,-71.47751932819926,56.2579096387849
593.75,-71.78870068205397,163.2096179430326
593.994140625,-66.69394102749671,122.8827161829232
594.23828125,-64.2424231784448,103.2624817666679
594.482421875,-63.07741408159407,92.18677315162051
594.7265625,-64.46497097489789,85.16881394212294
594.970703125,-69.44936739532663,68.02009577793856
595.21484375,-71.12935049032309,157.2940214028318
595.458984375,-63.40034336290748,121.0427196351557
595.703125,-60.75371273788012,119.5321234575972
595.947265625,-59.31274403524331,128.5470435116781
596.19140625,-59.13452256201585,134.8363773551403
596.435546875,-60.90711230109211,142.1667088749182
596.6796875,-64.11343020232047,142.0291322440205
596.923828125,-71.16561264536824,116.7377869541957
597.16796875,-73.72970194654025,52.8849152415462
597.412109375,-68.5826094903048,1.101085297454947
597.65625,-62.9665220334072,144.9383116305315
597.900390625,-61.60644131539443,121.5713132397784
598.14453125,-60.9490643470976,108.1539760166944
598.388671875,-60.12649268129273,104.942067769506
598.6328125,-62.40550383027664,93.71798991592929
598.876953125,-69.49782540721152,61.74703662880933
599.12109375,-72.81472895698028,144.6959503067015
599.365234375,-66.52842476409472,124.2563651584206
599.609375,-63.44555852785898,126.2595862493884
599.853515625,-62.49959098543938,123.0536257797362
600.09765625,-63.81397598299312,128.2751230433449
600.341796875,-64.80678039934295,152.0211429195421
600.5859375,-64.14869575222656,164.9816165140997
600.830078125,-64.47311911088867,170.9354754475851
601.07421875,-64.79964979175895,175.5297673682983
601.318359375,-65.54953775564005,167.0535342142764
601.5625,-66.12873599656889,146.3097038608525
601.806640625,-67.01705388939588,121.6781657979117
602.05078125,-70.05251756900729,95.27105694274847
602.294921875,-75.96191201699325,55.06815166656888
602.5390625,-74.28642776447595,150.9681178579772
602.783203125,-67.64441547213242,110.9756668758244
603.02734375,-63.81580973830366,89.99465313000829
603.271484375,-62.88433316462068,61.02279440222816
603.515625,-61.0296488219202,28.28496762232502
603.759765625,-59.45883054242779,18.97988914851703
604.00390625,-57.81180991391226,14.85110903377653
604.248046875,-57.05744242648537,12.57232961351786
604.4921875,-58.80372672093401,24.07424038465471
604.736328125,-60.21380136759045,46.28163496440958
604.98046875,-61.21628932153381,64.33247372719177
605.224609375,-63.0307574561802,96.05692086981976
605.46875,-61.85689930259724,129.3921169618346
605.712890625,-60.73750407235494,141.0343055988014
605.95703125,-60.70424539703935,160.7630541521494
606.201171875,-60.25877773861591,177.259411958584
606.4453125,-62.92900191323261,170.4682576184743
606.689453125,-67.24488546882978,154.8431019171177
606.93359375,-69.61799780044311,143.0963452239501
607.177734375,-70.55341153757843,122.340323108926
607.421875,-69.99544513058308,152.516645369812
607.666015625,-65.65243884144765,4.040617324253246
607.91015625,-63.19886168823899,11.77697505784544
608.154296875,-61.20396629290973,6.510274553322801
608.3984375,-61.5953227734427,172.8014338962871
608.642578125,-65.12376549635836,159.1404316206535
608.88671875,-72.86206818897273,141.030763654208
609.130859375,-74.22741740762498,14.12565553182697
609.375,-67.03800208790622,152.2126451455624
609.619140625,-62.47465297348104,113.9198830020984
609.86328125,-58.12570866600745,89.25240991788357
610.107421875,-55.73006822878366,83.82142380652681
610.3515625,-54.8708471932371,92.87545523661896
610.595703125,-54.98329808685661,103.3791725690321
610.83984375,-56.53352736751785,119.4253035813977
611.083984375,-57.43907868014973,146.1834527356194
611.328125,-57.67325160384753,160.9956543564936
611.572265625,-59.1722149988993,168.166745123181
611.81640625,-60.75533703161525,1.255623982937012
612.060546875,-62.76055825991496,4.321761659933166
612.3046875,-67.85690139404899,166.0954749030842
612.548828125,-71.51515693639999,178.2982316935215
612.79296875,-67.65309560095842,14.52474535855715
613.037109375,-69.77003868667863,15.79715929161905
613.28125,-70.51791119171014,72.59663605518521
613.525390625,-68.10074965820475,118.14695104843
613.76953125,-65.19778468532752,162.1905946860371
614.013671875,-65.02834142346063,179.6909391278696
614.2578125,-66.84514761916472,24.26883022031677
614.501953125,-73.02275729834308,50.7615054501644
614.74609375,-74.59448544468418,170.2442660722233
614.990234375,-74.71615332335824,164.4785534633183
615.234375,-69.98280527264225,133.241081559586
615.478515625,-62.44930311922105,124.3777623527979
615.72265625,-60.5885248115537,110.2779149761572
615.966796875,-61.51911118785242,86.98547345759702
616.2109375,-58.79861457701851,50.01804446159573
616.455078125,-53.83202213738273,32.94335460033318
616.69921875,-50.9459491910371,31.44258203513722
616.943359375,-49.98797175742585,36.19994653862303
617.1875,-51.04216943443895,42.4568223240728
617.431640625,-54.28692322734753,52.31907706364461
617.67578125,-60.33294579010823,75.16694015050335
617.919921875,-63.04253177387277,125.2164030206959
618.1640625,-60.70278852421047,136.498239623953
618.408203125,-57.69645526717616,135.1224780323752
618.65234375,-55.51753601570275,134.2567266578024
618.896484375,-55.77828148970785,132.3428585788735
619.140625,-40.18966217853843,101.1746422514077
620.849609375,-40.42353197320572,88.95004759519912
621.09375,-57.3955912840084,130.0854395238245
621.337890625,-55.05992906055847,113.0325517305349
621.58203125,-53.82850421593884,116.9399568085068
621.826171875,-54.15334338701449,128.9322997495402
622.0703125,-54.70485836627808,145.0661026412385
622.314453125,-54.40854958423947,152.3695525865613
622.55859375,-54.83780350081428,143.4797049620225
622.802734375,-54.41475371661472,125.3932274132086
623.046875,-52.83405245944878,118.6124762511375
623.291015625,-52.29575504920379,118.8370220010176
623.53515625,-54.1078576149996,131.1539513648507
623.779296875,-56.30784995768926,178.1960709463216
624.0234375,-53.09090877107943,49.3664623661444
624.267578125,-49.91953819473934,71.07897586916444
624.51171875,-48.56072766127365,82.24100009993225
624.755859375,-48.65014666400412,88.60657790069909
625,-50.39012949363445,88.66841862167085
625.244140625,-52.47142167665753,84.58999120050841
625.48828125,-53.10245003328967,78.39156022505442
625.732421875,-53.39686237871233,79.22582317563212
625.9765625,-52.08164302390949,98.38745555410823
626.220703125,-49.3474585555991,114.319466050853
626.46484375,-47.50832586949129,126.3897860609248
626.708984375,-45.95186732528166,137.013121507578
626.953125,-45.13721242105352,145.4068504030223
627.197265625,-45.39515157452491,155.4281085965625
627.44140625,-46.48291266851339,168.7159219584558
627.685546875,-48.42638926286438,7.268791189456212
627.9296875,-51.05523478847246,35.50506535196073
628.173828125,-52.4822042034526,74.53841237394889
628.41796875,-52.73438709179211,105.5574983175956
628.662109375,-54.66349509105913,130.8333792092965
628.90625,-58.94800616095772,164.0185970435857
629.150390625,-63.09826139413772,61.36525841521574
629.39453125,-57.36251494573023,121.2453725831085
629.638671875,-54.70683289285238,142.7079049888396
629.8828125,-55.69127204460349,162.8572495646933
630.126953125,-58.6510343777264,18.43588741076298
630.37109375,-59.38609960358047,83.29442168990276
630.615234375,-54.94983287934719,131.3976041108607
630.859375,-51.98696611270486,152.4289573252892
631.103515625,-50.97175176054893,167.9375322732314
631.34765625,-50.74078315004157,6.066434782865165
631.591796875,-51.08247140738442,23.48269326329332
631.8359375,-52.20824334804684,41.28956100661215
632.080078125,-52.5744103999247,62.01351849297719
632.32421875,-52.25097316820496,74.65874702528662
632.568359375,-52.82153597809541,76.47269101248287
632.8125,-53.35310404010446,71.22257488449222
633.056640625,-53.16537358531457,61.33319251374468
633.30078125,-53.06601355145418,49.64016176364297
633.544921875,-53.64818491318795,44.91434470257984
633.7890625,-55.11206623644775,53.38965625863487
634.033203125,-57.14008935854017,71.69779017065378
634.27734375,-59.26295649890772,107.021831077555
634.521484375,-57.20743195524526,146.3783010974867
634.765625,-54.78036482170485,155.7767664307046
635.009765625,-54.23869636189612,151.4453688436111
635.25390625,-54.3008832705747,142.6464016377691
635.498046875,-53.76623576680596,129.9646980848456
635.7421875,-53.38668263499218,116.1547156926778
635.986328125,-54.62601844403026,112.4088448312355
636.23046875,-56.84667862101519,128.5047422050329
636.474609375,-58.24099352166017,160.1859871894391
636.71875,-56.64958599450522,18.0919766986455
636.962890625,-53.30032987507296,35.663661445601
637.20703125,-51.45533837724241,40.93569736375363
637.451171875,-51.34718158319149,41.84962139136867
637.6953125,-52.4347936302685,44.05945112881768
637.939453125,-53.94800555768845,46.64090890412506
638.18359375,-57.27174938792732,47.96664671507548
638.427734375,-62.52364762375089,69.30471647536079
638.671875,-62.25598811842623,102.2181548826801
638.916015625,-60.14352197529664,111.9932508463881
639.16015625,-58.55812208745968,109.5168847659861
639.404296875,-56.8480882834899,105.1720078504567
639.6484375,-55.34290967567862,102.8780135089919
639.892578125,-55.49770821737929,100.0955868988405
640.13671875,-56.84237070258181,112.1304938299473
640.380859375,-56.61477894271535,131.844183101476
640.625,-56.94388853949626,143.3584349286216
640.869140625,-57.42763178654636,161.556262716203
641.11328125,-56.22640931346156,171.0197403414807
641.357421875,-55.71207614824765,169.9382857444141
641.6015625,-56.09566645031074,174.1071114026381
641.845703125,-55.33592923902895,1.170001609900388
642.08984375,-54.40633527466117,2.143985784525033
642.333984375,-54.95340026506047,6.726160124166204
642.578125,-55.59796276534592,16.43091877503091
642.822265625,-56.4832962980048,22.38763168675339
643.06640625,-58.5927546880343,34.40950715292146
643.310546875,-60.16829884952257,53.29507194503051
643.5546875,-59.87687592309741,73.52228670436544
643.798828125,-58.2647955966324,80.47720372195434
644.04296875,-58.14072975733345,79.25401090514801
644.287109375,-58.11059725963069,83.05748832071532
644.53125,-57.91409904529503,81.48190681710162
644.775390625,-59.82275271998206,81.16850853077618
645.01953125,-61.78620686224582,89.1759217639683
645.263671875,-62.37068534700319,100.6250460905071
645.5078125,-62.29113072193567,116.1004692350489
645.751953125,-62.33112262065279,127.491925010711
645.99609375,-60.41832370752692,148.1555804962189
646.240234375,-57.92259104671388,152.1922623759507
646.484375,-57.84525511920671,151.1887991112925
646.728515625,-57.94648668056925,155.6595869975524
646.97265625,-58.70359741137364,152.2212089026114
647.216796875,-61.25816300967063,146.4361378852087
647.4609375,-66.37315272960089,143.1003452506945
647.705078125,-73.09660954534279,2.693464329589908
647.94921875,-69.15236530598564,36.0271481578007
648.193359375,-69.11035462071018,49.26646085896371
648.4375,-64.26498664329895,58.33713692616337
648.681640625,-62.08683082563391,47.23963521859186
648.92578125,-64.5444723950779,41.29775602491743
649.169921875,-66.74370163499985,52.77213952813432
649.4140625,-68.04509760553938,58.90904659482305
649.658203125,-74.59549673996011,60.18709780822507
649.90234375,-76.57207015945121,173.1906574302301
650.146484375,-69.1522087476871,163.9358734131563
650.390625,-69.3525385538379,147.8262995842599
650.634765625,-69.0193347258033,161.9543018314432
650.87890625,-67.84869766044004,149.435114039585
651.123046875,-68.18425691019836,113.416239207937
651.3671875,-69.32743403990271,88.79228971332422
651.611328125,-69.68122534625424,80.47143068605705
651.85546875,-71.11399782193358,85.65700881424272
652.099609375,-72.44917183331009,60.29797147715259
652.34375,-74.46446809145156,145.5813261233079
652.587890625,-66.67080254920313,92.52692087086699
652.83203125,-64.98451663052924,93.31944823815428
653.076171875,-63.17978042285197,99.75761493649449
653.3203125,-63.75828269396746,99.32169308119337
653.564453125,-68.04151682296609,103.1784320953072
653.80859375,-71.67303409784972,148.5184117193921
654.052734375,-67.75707210290749,173.510073111502
654.296875,-67.40666783530526,147.7343977806297
654.541015625,-65.11833240817005,125.5271247733294
654.78515625,-60.4939018945998,113.2399087164551
